257|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
258|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
259|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
260|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
261|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
262|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
263|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
264|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
265|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
266|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
267|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
268|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
269|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
270|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
271|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
272|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
273|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
274|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
275|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
276|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
277|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
278|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
279|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
280|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
281|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
282|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
283|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
284|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
285|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
286|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
287|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
288|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
289|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
290|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
291|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
292|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
293|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
294|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
295|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
296|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
297|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
298|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
299|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
300|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
301|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
302|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
303|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
304|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
305|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
306|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
307|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
308|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
309|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
310|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
311|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
312|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
313|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
314|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
315|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
316|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
317|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
318|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
319|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
320|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
321|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
322|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
323|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
324|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
325|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
326|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
327|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
328|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
329|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
330|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
331|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
332|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
333|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
334|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
335|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
336|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
337|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
338|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
339|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
340|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
341|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
342|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
343|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
344|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
345|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
346|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
347|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
348|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
349|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
350|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
351|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
352|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
353|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
354|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
355|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
356|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
357|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
358|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
359|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
360|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
361|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
362|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
363|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
364|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
365|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
366|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
367|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
368|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
369|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
370|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
371|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
372|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
373|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
374|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
375|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
376|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
377|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
378|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
379|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
380|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
381|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
382|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
383|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
384|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
385|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
386|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
387|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
388|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
389|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
390|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
391|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
392|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
393|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
394|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
395|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
396|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
397|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
398|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
